KID,LOCATION,ORIGINAL-OPERATOR,CURRENT-OPERATOR,LEASE,API,ELEVATION,LOGGER,TOOL,TOP,BOTTOM,TEMP,SCANNED,LOG_DATE
"1001187206","T32S R12W, Sec. 18,     E2 SE SW","Champlin Oil and Refining Co.","","Elsea, Beulah 2","15-007-10088","1640 DF","Schlumberger                  ","Microlaterolog                                                       ","3300","4492","112","Unscanned","11/305/1958"
"1006013296","T32S R12W, Sec. 16,     SW SW NW","Champlin Oil and Refining Co.","","Simpson, L. 1","15-007-00498","1548 KB","Schlumberger                  ","Microlaterolog                                                       ","3500","4750","113","Unscanned","04/94/1959"
"1001187200","T32S R12W, Sec. 17,     NW NW SW","Magnolia Petroleum Co.","","Forsyth, C. J. 1","15-007-10083","1650 DF","Schlumberger                  ","Gamma Ray Neutron                                                    ","345","4502","105","Scanned","02/51/1956"
"1001187229","T32S R12W, Sec. 21,     NW SW NW","Globe Oil and Refining Co.","","Kirkbride 1","15-007-01761","1572 KB","Schlumberger                  ","Gamma Ray Neutron                                                    ","3500","4454","109","Unscanned","02/45/1957"
"1001187206","T32S R12W, Sec. 18,     E2 SE SW","Champlin Oil and Refining Co.","","Elsea, Beulah 2","15-007-10088","1640 DF","Schlumberger                  ","Laterolog Gamma Ray                                                  ","225","4490","112","Unscanned","11/305/1958"
"1001187212","T32S R12W, Sec. 18,     SW NE NW","Rip C. Underwood","","Elsea 1","15-007-19111","1621 KB","Schlumberger                  ","Laterolog Gamma Ray                                                  ","314","4882","115","Unscanned","02/43/1964"
"1006013394","T32S R13W, Sec. 24,     SE SE SW","Pickrell Drilling Co., Inc.","","Lonker 1","15-007-00604","1566 KB","Schlumberger                  ","Laterolog Gamma Ray                                                  ","198","4452","110","Unscanned","11/334/1958"
"1006013296","T32S R12W, Sec. 16,     SW SW NW","Champlin Oil and Refining Co.","","Simpson, L. 1","15-007-00498","1548 KB","Schlumberger                  ","Laterolog Gamma Ray                                                  ","238","4391","113","Unscanned","04/94/1959"
"1001187203","T32S R12W, Sec. 17,     NE NE SW","Pickrell Drilling Co., Inc.","Pickrell Drilling Company, Inc.","Forsyth 'B' 1","15-007-10084","1573 KB","Schlumberger                  ","Laterolog Survey                                                     ","259","4473","110","Scanned","02/42/1958"
"1001187207","T32S R12W, Sec. 18,     SE NE SE","Gulf Oil Corp.","","Forsyth, C. J. 1","15-007-10085","1649 KB","Schlumberger                  ","Laterolog Survey                                                     ","266","4569","111","Unscanned","04/117/1956"
"1001187210","T32S R12W, Sec. 18,     NE SW SE","Pickrell Drilling Co., Inc.","Dixon Operating Company, LLC","Forsyth Unit 2-4","15-007-10087","1676 KB","Schlumberger                  ","Laterolog Survey                                                     ","204","4531","113","Unscanned","06/178/1958"
"1001187211","T32S R12W, Sec. 18,     NE SE SE","NEWMAN, O. C.","Dixon Energy, Inc.","Forsyth Unit 2-1","15-007-10086","1606 KB","Schlumberger                  ","Laterolog Survey                                                     ","200","4439","105","Unscanned","01/01/1956"
"1001187214","T32S R12W, Sec. 18,     SW NE NW","CHAMPLIN OIL & REFINING CO.","","Elsea, Beulah 1","15-007-01759","1602 KB","Schlumberger                  ","Laterolog Survey                                                     ","299","4445","110","Unscanned","05/141/1956"
"1001187216","T32S R12W, Sec. 19,     NE NE NW","Skelly Oil Co.","","Fee, Warren  6","15-007-10093","1672 KB","Schlumberger                  ","Laterolog Survey                                                     ","355","4553","110","Unscanned","09/247/1958"
"1001187217","T32S R12W, Sec. 20,     NE NE SE","SINCLAIR OIL & GAS CO.","","Kirkbride 'D' 2","15-007-10098","1608 DF","Schlumberger                  ","Laterolog Survey                                                     ","300","4503","110","Unscanned","06/179/1958"
"1001187218","T32S R12W, Sec. 19,     SW SE SW","Skelly Oil Co.","Woolsey Operating Company, LLC","Fee, Warren  3","15-007-10092","1618 KB","Schlumberger                  ","Laterolog Survey                                                     ","317","4476","110","Unscanned","06/165/1955"
"1001187220","T32S R12W, Sec. 19,     SW SW SW","Skelly Oil Co.","BCE-Mach III LLC","Fee, Warren  2","15-007-10091","1635 KB","Schlumberger                  ","Laterolog Survey                                                     ","335","4493","111","Unscanned","05/141/1955"
"1001187222","T32S R12W, Sec. 19, C   NE SW NE","Skelly Oil Co.","","Fee, Warren  5","15-007-01760","1676 KB","Schlumberger                  ","Laterolog Survey                                                     ","362","4645","111","Unscanned","08/228/1958"
"1001187223","T32S R12W, Sec. 20,     NW NW NW","Amerada Petroleum Corp.","Dixon Operating Company, LLC","Forsyth Unit 5-1","15-007-10097","1679 KB","Schlumberger                  ","Laterolog Survey                                                     ","265","4521","110","Unscanned","05/131/1956"
"1001187225","T32S R12W, Sec. 20,     NW NE NW","Amerada Petroleum Corp.","Dixon Operating Company, LLC","Forsyth Unit 5-2","15-007-10096","1603 KB","Schlumberger                  ","Laterolog Survey                                                     ","260","4438","114","Unscanned","06/158/1956"
"1001187226","T32S R12W, Sec. 20,     NW NW NE","Sinclair Oil and Gas Co.","Dixon Operating Company, LLC","Forsyth Unit 6-1","15-007-10095","1635 KB","Schlumberger                  ","Laterolog Survey                                                     ","309","4567","112","Unscanned","10/296/1956"
"1001187227","T32S R12W, Sec. 20, C   NW SW NW","Texas Co.","","Kirkbride 1","15-007-10094","1677 KB","Schlumberger                  ","Laterolog Survey                                                     ","319","4528","107","Unscanned","01/05/1957"
"1001187246","T32S R12W, Sec. 30,     NW NW NW","Skelly Oil Co.","BCE-Mach III LLC","Fee, Warren  1","15-007-10101","1657 DF","Schlumberger                  ","Laterolog Survey                                                     ","497","4511","106","Unscanned","12/352/1954"
"1001187247","T32S R12W, Sec. 30,     NW SW NW","Sohio Petroleum Co.","Rama Operating Co., Inc.","Wadsworth 1","15-007-10102","1665 KB","Schlumberger                  ","Laterolog Survey                                                     ","322","4522","107","Unscanned","01/01/1956"
"1001187249","T32S R12W, Sec. 30,     SW NE NW","Skelly Oil Co.","BCE-Mach III LLC","Fee, Warren  4","15-007-10100","1665 DF","Schlumberger                  ","Laterolog Survey                                                     ","318","4536","111","Unscanned","07/185/1955"
"1002885369","T32S R12W, Sec. 18,     NW NW NE","Pickrell Drilling Co., Inc.","","Orr 'B' 1","15-007-00207","1618 KB","Schlumberger                  ","Laterolog Survey                                                     ","158","4478","112","Unscanned","12/350/1955"
"1002885370","T32S R12W, Sec. 29,     NW NW NW","GULF OIL CORPORATION","","Warwick 1","15-007-00208","1702 KB","Schlumberger                  ","Laterolog Survey                                                     ","262","4661","109","Unscanned","09/274/1956"
"1002885431","T32S R13W, Sec. 24,     SE SE NW","Sinclair Oil and Gas Co.","","Lonker 'A' 1","15-007-00274","1560 KB","Schlumberger                  ","Laterolog Survey                                                     ","276","4588","108","Unscanned","03/73/1956"
"1002885511","T32S R12W, Sec. 19,     NW SE SE","CHAMPLIN OIL & REFINING CO.","","Richardson, T.H. 1","15-007-00346","1795 KB","Schlumberger                  ","Laterolog Survey                                                     ","3600","4629","110","Unscanned","11/320/1956"
"1005811392","T32S R12W, Sec. 19,     NE NW NE","Pickrell Drilling Co., Inc.","","Hill 3","15-007-10089","1689 KB","Schlumberger                  ","Laterolog Survey                                                     ","205","4547","111","Unscanned","03/81/1958"
"1002886214","T32S R12W, Sec. 18,     SE NW SE","GULF OIL CORPORATION","Dixon Energy, Inc.","Forsyth, C. J. 2","15-007-30398","1684 KB","Schlumberger                  ","Laterolog Survey                                                     ","268","4590","110","Unscanned","05/121/1958"
"1006013133","T32S R12W, Sec. 17,     NW SW SW","Pickrell Drilling Co., Inc.","Dixon Operating Company, LLC","Forsyth Unit 3-1","15-007-00153","1648 KB","Schlumberger                  ","Laterolog Survey                                                     ","240","4936","114","Scanned","07/184/1955"
"1006013133","T32S R12W, Sec. 17,     NW SW SW","Pickrell Drilling Co., Inc.","Dixon Operating Company, LLC","Forsyth Unit 3-1","15-007-00153","1648 KB","Schlumberger                  ","Laterolog Survey                                                     ","240","4936","114","Scanned","07/184/1955"
"1006013408","T32S R12W, Sec. 28,     NW NW SE","Kewanee Oil Co.","Woolsey Operating Company, LLC","Tedrow 1","15-007-00616","1608 KB","Schlumberger                  ","Laterolog Survey                                                     ","307","4920","114","Scanned","06/157/1958"
"1046924174","T32S R12W, Sec. 19,     NE NE NE","Pickrell Drilling Co., Inc. and O.C. Newman","Dixon Operating Company, LLC","Forsyth Unit 2-2","15-007-10090","1680 KB","Schlumberger                  ","Laterolog Survey                                                     ","199","4535","110","Unscanned","06/171/1956"
"1001187200","T32S R12W, Sec. 17,     NW NW SW","Magnolia Petroleum Co.","","Forsyth, C. J. 1","15-007-10083","1650 DF","Schlumberger                  ","Induction Log                                                        ","3700","4498","106","Scanned","02/51/1956"
"1001187229","T32S R12W, Sec. 21,     NW SW NW","Globe Oil and Refining Co.","","Kirkbride 1","15-007-01761","1572 KB","Schlumberger                  ","Induction Log                                                        ","303","4450","109","Unscanned","02/45/1957"
"1001187212","T32S R12W, Sec. 18,     SW NE NW","Rip C. Underwood","","Elsea 1","15-007-19111","1621 KB","Schlumberger                  ","Sonic Log                                                            ","1800","4883","115","Unscanned","02/43/1964"
"1006013408","T32S R12W, Sec. 28,     NW NW SE","Kewanee Oil Co.","Woolsey Operating Company, LLC","Tedrow 1","15-007-00616","1608 KB","Schlumberger                  ","Sonic Log                                                            ","4350","4919","114","Scanned","06/157/1958"
"1044137673","T32S R12W, Sec. 18,   NW SE SW SW","Woolsey Operating Co., LLC","BCE-Mach III LLC","Fee, Warren  10","15-007-23916","1625 KB","Superior Well Services        ","Dual Induction","1900","4863","124","Scanned","07/212/2012"
"1044137673","T32S R12W, Sec. 18,   NW SE SW SW","Woolsey Operating Co., LLC","BCE-Mach III LLC","Fee, Warren  10","15-007-23916","1625 KB","Superior Well Services        ","Compensated Density Neutron PE","1900","4841","124","Scanned","07/212/2012"
"1045052635","T32S R12W, Sec. 21,   N2 SW NE NW","Indian Oil Co., Inc.","Indian Oil Co., Inc.","Jerome 1","15-007-24282","1594 KB","Tucker Wireline/Energy Services","Compensated Neutron PEL Density MicroLog","3200","4817","130","Scanned","08/232/2015"
"1045052635","T32S R12W, Sec. 21,   N2 SW NE NW","Indian Oil Co., Inc.","Indian Oil Co., Inc.","Jerome 1","15-007-24282","1594 KB","Tucker Wireline/Energy Services","Microlog                                                             ","3200","4817","130","Scanned","08/232/2015"
"1045052635","T32S R12W, Sec. 21,   N2 SW NE NW","Indian Oil Co., Inc.","Indian Oil Co., Inc.","Jerome 1","15-007-24282","1594 KB","Tucker Wireline/Energy Services","Composite","265","4840","130","Scanned","08/232/2015"
"1045052635","T32S R12W, Sec. 21,   N2 SW NE NW","Indian Oil Co., Inc.","Indian Oil Co., Inc.","Jerome 1","15-007-24282","1594 KB","Tucker Wireline/Energy Services","Phased Induction Shallow Focus SP","265","4840","130","Scanned","08/232/2015"
"1002885666","T32S R12W, Sec. 8,     SE SE SW","Continental Oil Co.","","Orr, L.V. 1","15-007-00601","1628 KB","Welex                         ","Radiation Guard Log                                                  ","0","4469","119","Scanned","08/231/1958"
"1006015893","T32S R13W, Sec. 24,     E2 NE SE","Graves Drilling Co., Inc.","Abercrombie Drilling, Inc.","Lonker 1","15-007-21267","1608 KB","Welex                         ","Gamma Guard Sidewall Neutron Log                                     ","0","4479","117","Unscanned","09/271/1981"
"1001187202","T32S R12W, Sec. 17,     SE SE SW","Pickrell Drilling Co., Inc.","Dixon Energy, Inc.","Forsyth Unit 3-2","15-007-10082","1644 KB","Welex                         ","Radioactivity Log                                                    ","3500","4470","","Scanned","11/314/1957"
"1001187203","T32S R12W, Sec. 17,     NE NE SW","Pickrell Drilling Co., Inc.","Pickrell Drilling Company, Inc.","Forsyth 'B' 1","15-007-10084","1573 KB","Welex                         ","Radioactivity Log                                                    ","0","4383","","Scanned","07/182/1958"
"1001187304","T32S R13W, Sec. 24,     SE SE SE","Sinclair Oil and Gas Co.","","Lonker, E.T. 1","15-007-10105","1641 KB","Welex Jet Services, Inc.      ","Radioactivity Log                                                    ","0","4468","","Unscanned","05/127/1955"
"1002885370","T32S R12W, Sec. 29,     NW NW NW","GULF OIL CORPORATION","","Warwick 1","15-007-00208","1702 KB","Welex Jet Services, Inc.      ","Radioactivity Log                                                    ","3500","4643","","Unscanned","10/277/1956"
"1044994048","T32S R12W, Sec. 27,     NW NW SE","Griffin, Charles N.","Griffin, Charles N.","Belle 1","15-007-24272","1550 KB","Gemini Wireline","Dual Induction","250","4850","112","Scanned","04/96/2015"
"1044994048","T32S R12W, Sec. 27,     NW NW SE","Griffin, Charles N.","Griffin, Charles N.","Belle 1","15-007-24272","1550 KB","Gemini Wireline","Dual Induction","250","4850","112","Scanned","04/96/2015"
"1045088204","T32S R12W, Sec. 27,     NE SW SE","Charles N. Griffin","Griffin, Charles N.","Belle 2","15-007-24292","1503 KB","Gemini Wireline","Dual Induction","200","4819","120","Scanned","10/284/2015"
"1045088204","T32S R12W, Sec. 27,     NE SW SE","Charles N. Griffin","Griffin, Charles N.","Belle 2","15-007-24292","1503 KB","Gemini Wireline","Dual Induction","200","4819","120","Scanned","10/284/2015"
"1044994048","T32S R12W, Sec. 27,     NW NW SE","Griffin, Charles N.","Griffin, Charles N.","Belle 1","15-007-24272","1550 KB","Gemini Wireline","Compensated Density Neutron","3400","4824","112","Scanned","04/96/2015"
"1044994048","T32S R12W, Sec. 27,     NW NW SE","Griffin, Charles N.","Griffin, Charles N.","Belle 1","15-007-24272","1550 KB","Gemini Wireline","Compensated Density Neutron","3400","4824","112","Scanned","04/96/2015"
"1045088204","T32S R12W, Sec. 27,     NE SW SE","Charles N. Griffin","Griffin, Charles N.","Belle 2","15-007-24292","1503 KB","Gemini Wireline","Compensated Density Neutron","3300","4798","120","Scanned","10/284/2015"
"1045088204","T32S R12W, Sec. 27,     NE SW SE","Charles N. Griffin","Griffin, Charles N.","Belle 2","15-007-24292","1503 KB","Gemini Wireline","Compensated Density Neutron","3300","4798","120","Scanned","10/284/2015"
"1044171530","T32S R12W, Sec. 27,   S2 N2 SE SW","White Exploration, Inc.","White Exploration, Inc.","Ash 'B' 2","15-007-23947","1570 KB","Pioneer Energy Services","Microresistivity","3000","4900","125","Scanned","09/271/2012"
"1044171530","T32S R12W, Sec. 27,   S2 N2 SE SW","White Exploration, Inc.","White Exploration, Inc.","Ash 'B' 2","15-007-23947","1570 KB","Pioneer Energy Services","Microresistivity","3000","4900","125","Scanned","09/271/2012"
"1044171530","T32S R12W, Sec. 27,   S2 N2 SE SW","White Exploration, Inc.","White Exploration, Inc.","Ash 'B' 2","15-007-23947","1570 KB","Pioneer Energy Services","Computer Processed Interpretation","3000","4860","","Scanned","09/271/2012"
"1044171530","T32S R12W, Sec. 27,   S2 N2 SE SW","White Exploration, Inc.","White Exploration, Inc.","Ash 'B' 2","15-007-23947","1570 KB","Pioneer Energy Services","Dual Induction","250","4900","125","Scanned","09/271/2012"
"1044171530","T32S R12W, Sec. 27,   S2 N2 SE SW","White Exploration, Inc.","White Exploration, Inc.","Ash 'B' 2","15-007-23947","1570 KB","Pioneer Energy Services","Dual Induction","250","4900","125","Scanned","09/271/2012"
"1044862354","T32S R12W, Sec. 19,       SE NW","Woolsey Operating Company, LLC","BCE-Mach III LLC","Fee, Warren  11","15-007-24190","1656 KB","Pioneer Energy Services","Dual Induction","200","4907","125","Scanned","07/208/2014"
"1044171530","T32S R12W, Sec. 27,   S2 N2 SE SW","White Exploration, Inc.","White Exploration, Inc.","Ash 'B' 2","15-007-23947","1570 KB","Pioneer Energy Services","Dual Compensated Porosity","3000","4880","125","Scanned","09/271/2012"
"1044171530","T32S R12W, Sec. 27,   S2 N2 SE SW","White Exploration, Inc.","White Exploration, Inc.","Ash 'B' 2","15-007-23947","1570 KB","Pioneer Energy Services","Dual Compensated Porosity","3000","4880","125","Scanned","09/271/2012"
"1044862354","T32S R12W, Sec. 19,       SE NW","Woolsey Operating Company, LLC","BCE-Mach III LLC","Fee, Warren  11","15-007-24190","1656 KB","Pioneer Energy Services","Dual Compensated Porosity","1900","4887","125","Scanned","07/208/2014"
"1044171530","T32S R12W, Sec. 27,   S2 N2 SE SW","White Exploration, Inc.","White Exploration, Inc.","Ash 'B' 2","15-007-23947","1570 KB","Pioneer Energy Services","Borehole Compensated Sonic","3000","4890","125","Scanned","09/271/2012"
"1044171530","T32S R12W, Sec. 27,   S2 N2 SE SW","White Exploration, Inc.","White Exploration, Inc.","Ash 'B' 2","15-007-23947","1570 KB","Pioneer Energy Services","Borehole Compensated Sonic","3000","4890","125","Scanned","09/271/2012"
"1044862356","T32S R12W, Sec. 19,   SE SE NW SW","Woolsey Operating Company, LLC","BCE-Mach III LLC","Fee, Warren  13","15-007-24192","1649 KB","Nabors Comp. and Prod. Serv.","Compensated Density Neutron","1900","4884","124","Scanned","08/217/2014"
"1044182632","T32S R12W, Sec. 17,       SE SE","Dixon Energy, Inc.","Dixon Operating Company, LLC","Thomas 1","15-007-23959","1654 KB","Nabors Comp. and Prod. Serv.","Microlog","3500","4935","125","Scanned","11/331/2012"
"1044625824","T32S R12W, Sec. 17,   W2 SW NE SE","Dixon Energy, Inc.","Dixon Operating Company, LLC","Thomas 2","15-007-24086","10 KB","Nabors Comp. and Prod. Serv.","Microlog","3400","4854","124","Scanned","10/295/2013"
"1044751238","T32S R12W, Sec. 17,   NE SW SE NE","Herman L. Loeb, LLC","Herman L. Loeb, LLC","Forsyth 'B' 2-17","15-007-24123","1600 KB","Nabors Comp. and Prod. Serv.","Microlog","3400","4892","123","Scanned","01/21/2014"
"1044182632","T32S R12W, Sec. 17,       SE SE","Dixon Energy, Inc.","Dixon Operating Company, LLC","Thomas 1","15-007-23959","1654 KB","Nabors Comp. and Prod. Serv.","Sonic","200","4941","125","Scanned","11/331/2012"
"1044862355","T32S R12W, Sec. 19,   NE NE NW SW","Woolsey Operating Company, LLC","BCE-Mach III LLC","Fee, Warren  12","15-007-24191","1658 KB","Nabors Comp. and Prod. Serv.","Compensated Density Neutron PE","1900","4899","124","Scanned","07/196/2014"
"1044625824","T32S R12W, Sec. 17,   W2 SW NE SE","Dixon Energy, Inc.","Dixon Operating Company, LLC","Thomas 2","15-007-24086","10 KB","Nabors Comp. and Prod. Serv.","Compensated Density Neutron PE","3400","4832","124","Scanned","10/295/2013"
"1044732254","T32S R12W, Sec. 21,   E2 NW NW NW","Woolsey Operating Co., LLC","BCE-Mach III LLC","Kirkbride 'A' 1","15-007-24121","1591 KB","Nabors Comp. and Prod. Serv.","Compensated Density Neutron PE","1800","4816","124","Scanned","01/16/2014"
"1044751238","T32S R12W, Sec. 17,   NE SW SE NE","Herman L. Loeb, LLC","Herman L. Loeb, LLC","Forsyth 'B' 2-17","15-007-24123","1600 KB","Nabors Comp. and Prod. Serv.","Compensated Density Neutron PE","3400","4870","123","Scanned","01/21/2014"
"1044182632","T32S R12W, Sec. 17,       SE SE","Dixon Energy, Inc.","Dixon Operating Company, LLC","Thomas 1","15-007-23959","1654 KB","Nabors Comp. and Prod. Serv.","Dual Induction","3500","4949","125","Scanned","11/331/2012"
"1044862355","T32S R12W, Sec. 19,   NE NE NW SW","Woolsey Operating Company, LLC","BCE-Mach III LLC","Fee, Warren  12","15-007-24191","1658 KB","Nabors Comp. and Prod. Serv.","Dual Induction","0","4921","124","Scanned","07/196/2014"
"1044862356","T32S R12W, Sec. 19,   SE SE NW SW","Woolsey Operating Company, LLC","BCE-Mach III LLC","Fee, Warren  13","15-007-24192","1649 KB","Nabors Comp. and Prod. Serv.","Dual Induction","1900","4906","124","Scanned","08/217/2014"
"1044625824","T32S R12W, Sec. 17,   W2 SW NE SE","Dixon Energy, Inc.","Dixon Operating Company, LLC","Thomas 2","15-007-24086","10 KB","Nabors Comp. and Prod. Serv.","Dual Induction","0","4854","124","Scanned","10/295/2013"
"1044732254","T32S R12W, Sec. 21,   E2 NW NW NW","Woolsey Operating Co., LLC","BCE-Mach III LLC","Kirkbride 'A' 1","15-007-24121","1591 KB","Nabors Comp. and Prod. Serv.","Dual Induction","0","4838","124","Scanned","01/16/2014"
"1044751238","T32S R12W, Sec. 17,   NE SW SE NE","Herman L. Loeb, LLC","Herman L. Loeb, LLC","Forsyth 'B' 2-17","15-007-24123","1600 KB","Nabors Comp. and Prod. Serv.","Dual Induction","0","4892","123","Scanned","01/21/2014"
